SourceDocumentName,ID,DocumentID,PassageID,Passage,ReferenceText,ReferenceType
CMC_VER03.270922; CMC; Code of Market Conduct (CMC); Code of Market Conduct,1318633a-c7ce-4fa7-aca2-1233093e730d,22,5.2.(10),Trading Information. A person who executes a Client order does not contravene section 92(2) (Insider Dealing) provided he complies with certain conditions (see paragraphs 5-7(8) and 5-7(9) of the CMC).,paragraphs 5-7(8) and 5-7(9) of the CMC,Outsource
CMC_VER03.270922; CMC; Code of Market Conduct (CMC); Code of Market Conduct,78dea780-e39f-407d-855f-5cb46c1b30d7,22,5.2.(11),"Carrying out of own trading intention. A person will form an intention to deal in a Financial Instrument, an Accepted Virtual Asset or an Accepted Spot Commodity before doing so. His carrying out of his own intention will not of itself contravene section 92(2) (Insider Dealing).
",section 92(2),External
CMC_VER03.270922; CMC; Code of Market Conduct (CMC); Code of Market Conduct,927dee34-d53d-4ff7-90ef-042863f93509,22,5.3.(1),"The term ""Insider"" is defined in section 94 as meaning:
""...any person who has Inside Information:
(a)	as a result of his membership of an administrative, management or supervisory body of an Issuer of Financial Instruments;
(b)	as a result of his holding in the capital of an Issuer of Financial Instruments;
(c)	as a result of having access to the information through the exercise of his employment, profession or duties;
(d)	as a result of his criminal activities; or
(e)	which he has obtained by other means and which he knows, or could reasonably be expected to know, is Inside Information.""",section 94,External
CMC_VER03.270922; CMC; Code of Market Conduct (CMC); Code of Market Conduct,12ddd2dc-05bf-4935-a429-102b6b134188,22,5.3.(2),"If a person has Inside Information in any of the circumstances set out in sections 94(a) to (d) then, in the Regulator's view, it is not necessary to show that the person knew that the information concerned was Inside Information.  However, if the person has information in the circumstances set out in section 94(e), then that sub- paragraph requires that the person knew, or could reasonably be expected to know, that the information is Inside Information.  For that purpose, a person could reasonably be expected to know, if:
(a)	a normal and reasonable person in the position of the person holding the Inside Information would know or should have known that the person from whom he received such information was an Insider; and
(b)	a normal and reasonable person in his position who has Inside Information would have known it is Inside Information.
",sections 94(a) to (d) and section 94(e),External
CMC_VER03.270922; CMC; Code of Market Conduct (CMC); Code of Market Conduct,5f2fca21-b189-4f85-bd15-8b59c4eca817,22,5.5.(1),"Attempting to deal. Section 92(2) provides that an Insider shall not directly or indirectly ""deal or attempt to deal in a Financial Instrument , an Accepted Virtual Asset or an Accepted Spot Commodity or Related Instrument"" on the basis of Inside Information.",Section 92(2),External
CMC_VER03.270922; CMC; Code of Market Conduct (CMC); Code of Market Conduct,4d6d9fa5-5edd-4280-9d7b-90fca017f5d7,22,5.5.(3),"Related Instruments. Section 92(2) prohibits an Insider from dealing or attempting to deal in relation to either the Financial Instrument, an Accepted Virtual Asset or an Accepted Spot Commodity (i.e. to which the Inside Information relates) or a Related Instrument.  The definition of a ""Related Instrument"" is set out at paragraph 1(9) of the CMC.",paragraph 1(9) of the CMC,External
CMC_VER03.270922; CMC; Code of Market Conduct (CMC); Code of Market Conduct,82586828-a155-4b3d-9f47-5207f5828538,22,5.7.(2),Market making. Dealing undertaken by a person solely in the course of the legitimate performance of his functions as a market maker on his own account will not contravene section 92(2) (Insider Dealing).,section 92(2) (Insider Dealing),External
CMC_VER03.270922; CMC; Code of Market Conduct (CMC); Code of Market Conduct,b4c8c1af-0583-4e05-88c2-d600d800e579,22,5.7.(8),"Execution of Client orders. The execution of an unsolicited Client order in Financial Instruments, Accepted Virtual Assets or Accepted Spot Commodities or Related Instruments while in possession of Inside Information if the person executing the order has not:
(a)	contravened section 92(3) i.e. disclosed Inside Information to the Client or procured the Client to deal in the Financial Instruments, Accepted Virtual Assets or Accepted Spot Commodities or Related Instruments for which the person executing the order has Inside Information (see Chapter 6 of the CMC); or
(b)	otherwise advised or encouraged the Client in relation to the transaction.",Chapter 6 of the CMC,External
CMC_VER03.270922; CMC; Code of Market Conduct (CMC); Code of Market Conduct,30b28a01-ff32-49d3-94aa-70030d617b9d,22,5.7.(14),"Chinese walls. A person may also be regarding as not contravening the Market Abuse provisions by dealing in Financial Instruments, Accepted Virtual Assets or Accepted Spot Commodities if:
(a)	it had in operation at that time an effective information barrier which could reasonably be expected to ensure that the Inside Information was not communicated to the person or persons who made the decision to deal and that no advice with respect to the transaction or agreement was given to that person or any of those persons by an Insider; and
(b)	the information was not communicated and no such advice was given.
For example, if Inside Information is held behind an effective information barrier, from the individuals who make the decision to deal, the dealing by the person may not contravene section 92(2).",section 92(2),External
CMC_VER03.270922; CMC; Code of Market Conduct (CMC); Code of Market Conduct,8f77978a-8215-43c3-a41b-20e6843ea3a6,22,6.1.(1),"Section 92(3) prohibits conduct where an Insider discloses Inside Information to another person otherwise than in the proper course of the exercise of his employment, profession or duties.",Section 92(3),External
CMC_VER03.270922; CMC; Code of Market Conduct (CMC); Code of Market Conduct,2099b5f8-78a0-43e7-8fc5-0295f590463e,22,6.2.(1),"Section 92(3) of the FSMR provides that Market Abuse will constitute instances where:
""...an Insider discloses Inside Information to another person otherwise than in the proper course of the exercise of his employment, profession or duties.""
",Section 92(3) of the FSMR,External
CMC_VER03.270922; CMC; Code of Market Conduct (CMC); Code of Market Conduct,ecc61e9a-8e78-4813-b5ee-b57fdb74268a,22,6.2.(2),"Disclosure ""in the necessary course of business"". Section 92(3) does not prohibit the disclosure of Inside Information by an Insider to another person if the disclosure is made in accordance with the Insider's employment, office, profession or duties.",Section 92(3),External
CMC_VER03.270922; CMC; Code of Market Conduct (CMC); Code of Market Conduct,95f79fc9-f00f-4f1f-a811-683ca34ed4a1,22,6.2.(7),"Examples of improper disclosure of Inside Information. The following are specific examples of conduct that, in the Regulator's view, may contravene section 92(3):
(a)	A, a Director of a Company (an Authorised Person) has lunch with a friend, B, who has no connection with the Company or its advisers.  A tells B that his Company has received a Takeover Offer that is at a premium to the current share price at which it is trading;
(b)	B is the CEO of a Company (an Authorised Person) that is about to release its annual financial report.  The report will disclose an outstanding claim that will have a significant impact on the Company's financial results.  B passes the information on to family members (who have no role in the Company);
(c)	an Officer or Employee of an Issuer selectively briefs analysts about developments relating to the Issuer that have not yet been disclosed to the market; and
(d)	the chairman of an Authorised Person announces his resignation to a journalist before this information has been disclosed to the market as a whole.
",section 92(3),External
CMC_VER03.270922; CMC; Code of Market Conduct (CMC); Code of Market Conduct,ccc1bc69-f5cb-4668-a23b-63b9c972177a,22,7.(1),"Section 102(2) of the FSMR. Section 102(2) of the FSMR provides that a person (""P""):
""...commits an offence if P makes the statement or conceals the facts with the intention of inducing, or is reckless as to whether making it or concealing them may induce, another person (whether or not the person to whom the statement is made)-
(a)	to enter into or Offer to enter into, or to refrain from entering or Offering to enter into, a Relevant Agreement, or
(b)	to exercise, or refrain from exercising, any rights conferred by a Designated Investment.""",Section 102(2) of the FSMR,External
CMC_VER03.270922; CMC; Code of Market Conduct (CMC); Code of Market Conduct,36d5350a-bb7a-4bd9-9114-6d2b5646cd7d,22,7.(2),"Section 102(2) of the FSMR. Section 102(2) sets out a number of tests relating to knowledge of the person concerned.  It requires that the person making or publishing a statement referred to in sections 102(1)(a) and (b) either knows or is reckless as to whether that statement is false or misleading in a material respect. In addition, the relevant person may contravene section 102(2) above where they dishonestly conceal any material facts either in connection with a statement made by that person or otherwise (see section 102(1)(c)).

",Section 102(2) of the FSMR,External
CMC_VER03.270922; CMC; Code of Market Conduct (CMC); Code of Market Conduct,85beec49-560c-4776-aac9-739676cc3582,22,9.(1),"If the Regulator considers that a person has engaged in Market Abuse it may impose a range of different sanctions under Part 19 of the FSMR, such as:
(a)	issuing the person with a private warning;
(b)	censuring the person;
(c)	fining the person such amount as it considers appropriate;
(d)	suspending any Financial Services Permission which the person has to carry on a Regulated Activity;
(e)	imposing such limitations or other restrictions in relation to the carrying on of a Regulated Activity by the person; and
(f)	issuing a Prohibition Order.",Part 19 of the FSMR,External
CMC_VER03.270922; CMC; Code of Market Conduct (CMC); Code of Market Conduct,db628747-354f-45a1-86b6-5bf72e78c758,22,9.(5),Further information about the Regulator's enforcement powers and decision-making procedures can be found in Part 19 of the FSMR.,Part 19 of the FSMR,External
CONF_VER03.18042019; CONF; FSRA Confidentiality Policy,9d2693b4-56e6-4f12-bf1b-c6c0ed90d726,23,1.2.1,"When dealing with Confidential Information, the Regulator employs best practice, consistent with international standards set by organisations such as the Basel Committee on Banking Supervision (BCBS), the International Organisation of Securities Commissions (IOSCO), the Financial Action Task Force (FATF) and the Islamic Financial Services Board (IFSB).","Basel Committee on Banking Supervision (BCBS), the International Organisation of Securities Commissions (IOSCO), the Financial Action Task Force (FATF) and the Islamic Financial Services Board (IFSB)",Outsource
CONF_VER03.18042019; CONF; FSRA Confidentiality Policy,4dd80743-bfd5-400c-bc62-c3d55f1e3aed,23,1.3.1,"The main legislative provisions governing the use of Confidential Information by the Regulator are set out in Abu Dhabi Law No. (4) of 2013, Part 16 of the FSMR, the Data Protection Regulations (2015) and the UAE Penal Code (Federal Law No. (3) of 1987).",Abu Dhabi Law No. (4) of 2013,Outsource
CONF_VER03.18042019; CONF; FSRA Confidentiality Policy,30321c41-3b60-4c89-8840-ba67df61afaa,23,2.3.2,"The following sections of the FSMR give the Regulator specific authority to exercise some of its specific powers on behalf of other authorities:
(a)	section 215 enables the Regulator to co-operate with other persons (in ADGM or elsewhere) who have functions (i) similar to those of the Regulator or (ii) in relation to the prevention or detection of Financial Crime. Co-operation may include the sharing of information which the Regulator is not prevented from lawfully disclosing;
(b)	section 216 gives the Regulator specific authority to exercise its Own-Initiative Powers at the request, or on behalf, of Non-ADGM Regulators; and
(c)	section 217 gives the Regulator specific authority to exercise its Investigative Powers at the request of Non-ADGM Regulators.  In deciding whether or not to exercise its Investigative Powers, section 217(2) sets out a non-exhaustive list of factors that the Regulator may take into account.",section 215 of FSMR,External
CONF_VER03.18042019; CONF; FSRA Confidentiality Policy,1c83f212-bd45-4299-b2e1-66ed94f62623,23,2.3.3,"If the Regulator decides to exercise its powers at the request, or on behalf, of a Non-ADGM Regulator, Confidential Information gathered as result of the Regulator exercising its powers under sections 215, 216 or 217 can only be disclosed to that Non-ADGM Regulator in accordance with the provisions of sections 198 or section 199 of the FSMR.","sections 215, 216 or 217",External
CONF_VER03.18042019; CONF; FSRA Confidentiality Policy,94e75f0a-bc14-42f2-aa9a-aec58166dc40,23,3.2.4,"FSMR. Similarly to the duty of confidentiality in Abu Dhabi Law No. (4) of 2013, section 198 of the FSMR also prohibits disclosure of Confidential Information by the Regulator, its employees, agents or by any person coming into possession of it, subject to exceptions set out in section 3.3 below.
",section 198 of the FSMR,External
CONF_VER03.18042019; CONF; FSRA Confidentiality Policy,fbbdae87-6f42-49d9-81a9-e75a30466d8a,23,3.3.1,"With prior consent under section 198(1) of FSMR. Section 198(1) prohibits disclosure of Confidential Information by the Regulator, its employees, agents or by any person coming into possession of Confidential Information unless they have the prior consent of
(a)	the person from whom the Confidential Information was obtained; and,
(b)	if different, the person to whom the duty of confidentiality is owed (paragraphs 198(1)(a) and (b)).
",section 198(1) of FSMR,External
CONF_VER03.18042019; CONF; FSRA Confidentiality Policy,dc3f77a8-19bb-49c7-a2f8-f257642a9321,23,3.3.3,"The exceptions under section 199(1) of FSMR. The provisions in section 199(2) relate specifically to Confidential Information originating in another governmental or regulatory authority, or Confidential Information that is CRD Information, and provide for and are consistent with the exchange of information and professional secrecy requirements in the European Unions Capital Requirements Directive.  For the purposes of section 199(2):
(a)	CRD Information is defined as Confidential Information received or obtained by the Regulator from the EEA Competent Authority by virtue of the Capital Requirements Directive; and
(b)	EEA Competent Authority means a public authority or body officially recognised by national law of a jurisdiction within the EEA and empowered by that national law to supervise institutions as part of the supervisory system.",section 199(1) of FSMR,External
CONF_VER03.18042019; CONF; FSRA Confidentiality Policy,18dac2e1-b4fe-4748-9b25-bb5e59564aa4,23,3.3.4,"Section 199(2) provides that paragraphs 198(1)b)(i), (ii), (iii), (iv), (vi) and 1(c) do not permit the Regulator to disclose this Confidential Information unless 
(a) 	the governmental or regulatory authority that has disclosed the Confidential Information to the Regulator has given its prior written consent to the disclosure; and
(b) 	where the Confidential Information is CRD Information:
(i) 	the EEA Competent Authority that has disclosed the Confidential Information to the Regulator has given its prior written consent to the disclosure; and
(ii) 	if such consent was given for a particular purpose, the disclosure by the Regulator is solely for that purpose.
",Section 199(2),Internal
CONF_VER03.18042019; CONF; FSRA Confidentiality Policy,3ea3d5aa-2378-40cd-ab7a-f454859a385c,23,3.3.5,"Disclosure to a criminal law enforcement agency. Importantly, disclosure of Confidential Information by the Regulator to a criminal law enforcement agency, whether in the U.A.E or otherwise, for the purpose of any criminal investigation or criminal proceedings under paragraph 199(1)(b)(v) is not subject to the requirements under section 199(2).
",paragraph 199(1)(b)(v),External
CONF_VER03.18042019; CONF; FSRA Confidentiality Policy,7585319d-2470-46fc-975e-d1a88a2805d6,23,3.4.1,"In addition to the overriding duty of confidentiality set out in section 198, section 207(2) of the FSMR prohibits the Regulator from disclosing a statement made by a person to an investigator at an interview conducted pursuant to section 206(1)(a) to any law enforcement agency for the purpose of criminal proceedings against that person unless:
(a)	the person consents to the disclosure; or
(b)	the Regulator is required by law or court order to disclose the statement.",section 198 of the FSMR,External
CONF_VER03.18042019; CONF; FSRA Confidentiality Policy,e7100772-5db0-41ad-9b70-703063c71cdb,23,4.1.4,"Where the disclosure by the Regulator is made subject to conditions, the person to whom the Confidential Information has been disclosed may not use the Confidential Information in breach of any such condition, as set out in section 199(4) of the FSMR.",section 199(4) of the FSMR,External
CONF_VER03.18042019; CONF; FSRA Confidentiality Policy,4baeeb46-33ab-41da-a124-80deae1df6b4,23,4.2,Disclosure to governmental and regulatory authorities in section 199 of the FSMR,section 199 of the FSMR,External
CONF_VER03.18042019; CONF; FSRA Confidentiality Policy,0efb35a9-fdcb-4963-a5b8-4d8ca2747814,23,4.2.1,"Section 199(1)(b) gives the Regulator specific authority to disclose Confidential Information to the authorities listed therein so that they may properly carry out their functions, subject to section 199(2).",section 199(2),Internal
CONF_VER03.18042019; CONF; FSRA Confidentiality Policy,09405ca4-fb5d-43b3-bba2-7f2da491d209,23,4.2.2,"Where the Confidential Information (in whole or in part) originates in another governmental or regulatory authority, the Regulator may only disclose that Confidential  Information in accordance with section 199(2), as set out in paragraphs 3.3.3  3.3.4 above, subject to paragraph 3.3.5.",section 199(2),External
CONF_VER03.18042019; CONF; FSRA Confidentiality Policy,6b15279a-ffe6-4bc9-961d-d8d4a305ef6f,23,4.2.3,"As set out in paragraphs 4.1.3 and 4.1.4 above, in disclosing any Confidential Information under section 199(1), the Regulator may require the requesting authority to comply with certain conditions or agree to restrict the uses to which the Confidential Information may be put, insofar as the Regulator considers appropriate.",section 199(1),External
CONF_VER03.18042019; CONF; FSRA Confidentiality Policy,05bc10b7-b838-4855-9f99-4583d8e239db,23,4.2.5,"When the Regulator receives a request from an authority to disclose Confidential Information (other than compelled testimony  see paragraph 4.5), the Regulator will generally comply with such request if made in good faith for the specific purpose of fulfilling the performance of the requesting partys functions and powers, as contemplated by section 199(1).",section 199(1),External
CONF_VER03.18042019; CONF; FSRA Confidentiality Policy,d5f06cc2-641f-47b8-979d-9a02192e7343,23,4.3.1,"In other circumstances, such as where Confidential Information is sought by a party other than a governmental or regulatory authority, such as, for example, as evidence for use in civil litigation, the Regulator will require prior consent of
(a)	the person from whom the Confidential Information was obtained; and,
(b)	if different, the person to whom the duty of confidentiality is owed (paragraphs 198(1)(a) and (b)),
consistent with its general duty of confidentiality, as contemplated by section 198(1) of the FSMR.",section 198(1) of the FSMR,External
CONF_VER03.18042019; CONF; FSRA Confidentiality Policy,90ca182d-e2e3-451e-8a02-7f182b4e2968,23,4.4.2,"Civil proceedings in the ADGM Court. If the Regulator is required to disclose Confidential Information received from a government or Regulatory Authority (for example, information received under a Memorandum of Understanding), the Regulator will ordinarily:
(a)	notify the Regulatory Authority that provided the Confidential Information of the receipt of the legally enforceable demand, in accordance with section 199(2); and
(b)	where appropriate, assert any legal rights or privileges to protect the Confidential Information (for example, Public Interest Immunity  see paragraph 4.6 below).
",section 199(2),External
CONF_VER03.18042019; CONF; FSRA Confidentiality Policy,30ca07cf-bc67-485b-9906-59ce36204bbb,23,4.4.3,"Criminal prosecutions in the UAE Courts. All activities in the ADGM remain subject to UAE criminal laws by virtue of the Federal Law No. 8 of 2004 concerning Financial Free Zones.  Accordingly, the Regulator is obliged, under Article 78, Part 2 of the UAE Penal Procedures Law (Federal Law No. 35) of 1992, to comply with any legally enforceable demand or order from a competent authority responsible for administering the criminal laws of the UAE. This includes orders or demands to disclose Confidential Information.",Federal Law No. 8 of 2004 concerning Financial Free Zones,Outsource
CONF_VER03.18042019; CONF; FSRA Confidentiality Policy,1e42ed63-f4af-4b44-9cb5-90fa843a8951,23,4.5.1,"If the Regulator receives a request from a law enforcement agency for a person's answers in an interview conducted under section 206(1)(a) of the FSMR for the purpose of criminal proceedings against the person, the Regulator will, in accordance with section 207(2) of the FSMR, generally notify the person concerned of such request (so that the person has an opportunity to either consent to the disclosure or challenge the request), unless the Regulator is required by law or court order to disclose the statement.",section 206(1)(a) of the FSMR,External
Draft Guidance - FSRA Guiding Principles for Virtual Assets Regulation and Supervision (IA); Guiding Principles for the Financial Services Regulatory Authority’s Approach to Virtual Asset Regulation and Supervision,505b398f-7967-40ab-a421-33355a49f9bd,24,3.12,"Principle 3  Preventing Money Laundering and Other Financial Crime. In recognition of the underlying risk profile in this area, the FSRA requires that its comprehensive Anti-Money Laundering/Combatting the Financing of Terrorism (AML/CFT) rules are equally applicable to VA activities, in addition to UAE-wide Federal Laws and Cabinet Resolutions on AML/CFT. Critically, the FSRA also expects full compliance with FATF Guidance and Recommendations in this area.",FATF Guidance and Recommendations,Outsource
Environmental Social and Governance Disclosures Guidance_VER01.040723; ESG Disclosures Guidance; Environmental Social Governance Guidance,193dbd37-bf5c-4598-a3e4-8e75f2577364,25,9.,"Group annual accounts

A parent company that prepares group accounts should prepare ESG disclosures on the basis of the turnover of the group for the purposes of the company turnover threshold in Section 399A(2)(a) of the CR, and also with reference to provisions in Section 398 of the CR on preparation of group accounts by a parent company.
",Section 399A(2)(a) of the CR,Outsource
Environmental Social and Governance Disclosures Guidance_VER01.040723; ESG Disclosures Guidance; Environmental Social Governance Guidance,fa3ae4b1-565b-4afe-a2df-ce37fd52511a,25,12.,"Non-submission of ESG disclosures by in-scope companies

The ESG Disclosures Framework offers flexibility through its comply or explain approach, which is designed to encourage companies to develop governance processes and practices that are the most suitable for their particular circumstances and to report them in a meaningful way.

While the Registrar expects all in-scope companies to submit ESG disclosures, it is acknowledged that it may take time for such companies to develop necessary systems and controls.  The Registrar encourages companies to embrace the flexibility offered by the ESG Disclosures Framework, consider their circumstances carefully and choose what is best for them, while clearly explaining any determination not to make ESG disclosures.

When informing the Registrar of its decision not to submit ESG disclosures in accordance with subsection 399B(5) of the CR, a company should submit correspondence to monitoring@adgm.com, including a description of the reasons for its determination.
",subsection 399B(5) of the CR,External
Environmental Social and Governance Disclosures Guidance_VER01.040723; ESG Disclosures Guidance; Environmental Social Governance Guidance,fb38f8a9-a084-4d8c-ab1e-ad18fa6af740,25,13.,"Exemption for a company included in the group annual accounts of a larger group

A company may consider ESG disclosures made in applicable consolidated group annual accounts to satisfy subsection 399C(2)(a) of the CR where those disclosures are broadly equivalent to those required by the ESG Disclosures Framework.
",subsection 399C(2)(a) of the CR,External
FinTech RegLab Guidance_VER01.31082016; FinTech Regulatory Laboratory Guidance,252a393e-8698-4378-b189-144a7904a9a6,26,1.1,This Guidance is issued under section 15(2) of the Financial Services and Markets Regulations 2015 (FSMR).  It should be read in conjunction with the FSMR and the relevant FSRA Rulebooks where applicable.,section 15(2) of the Financial Services and Markets Regulations 2015 (FSMR),Outsource
FinTech RegLab Guidance_VER01.31082016; FinTech Regulatory Laboratory Guidance,c3dd258f-6849-4ca8-8a8d-57a7b23e6434,26,4.1,Developing Financial Technology Services within the RegLab . FinTech Participants that qualify for authorisation under the RegLab framework will be granted an FSRA Financial Services Permission (FSP) in accordance with section 30 of the FSMR to carry on the Regulated Activity of Developing Financial Technology Services within the RegLab.,section 30 of the FSMR,External
FinTech RegLab Guidance_VER01.31082016; FinTech Regulatory Laboratory Guidance,7fae4f73-f02a-415f-88c1-6b1aa4936e19,26,4.8,"Blank-Sheet Approach . As certain Rules will be waived or modified for the FinTech Participant under the RegLab, the Regulator will, among other things:-
(a)	set client and exposure limits to limit the scope and scale of the FinTech Participants test activities; and
(b)	impose boundaries/geographical restrictions to ensure that client impact is controlled and the clients interests are protected.
Please refer to section 5.2 below titled Authorisation Requirements for further details of the requirements that the Regulator may impose.",section 5.2,Internal
FinTech RegLab Guidance_VER01.31082016; FinTech Regulatory Laboratory Guidance,b9c2a532-09b8-4cb8-960c-39847c2128e7,26,4.14,"Two-year validity period. If the FinTech Participant is unable to satisfy the above criteria, it will be required to cease carrying on the Regulated Activity of Developing Financial Technology Services within the RegLab.  The deadline for ceasing the Regulated Activity will be upon the expiry of its RegLab FSP, or at such time as the Regulator varies or cancels the FSP in accordance with section 33 of the FSMR.  Please refer to section 8 below for more details.",section 33 of the FSMR,External
FinTech RegLab Guidance_VER01.31082016; FinTech Regulatory Laboratory Guidance,3f7ea34d-4b79-4791-9556-07a37bc44c0e,26,6.1,"If the applicant is suitable participant for the FSRAs RegLab framework (refer to section 3) and meets the authorisation criteria (set out in section 5 above), it can proceed to complete and submit the RegLab Application Form.  A copy of the RegLab Application Form is attached at Appendix A to this Guidance and can be submitted to the Regulator by email at FinTech@adgm.com.",Appendix A,Internal
FinTech RegLab Guidance_VER01.31082016; FinTech Regulatory Laboratory Guidance,b008ffb7-c805-4cd7-bae0-94e54abc2254,26,6.4,"If the applicant is able and willing to meet the proposed regulatory requirements and conditions, the applicant will be granted an FSP in accordance with section 30 of the FSMR to carry on the Regulated Activity of Developing Financial Technology Services within the RegLab.",section 30 of the FSMR,External
FinTech RegLab Guidance_VER01.31082016; FinTech Regulatory Laboratory Guidance,a196fe29-bdce-4820-ad63-7fbde525c991,26,8.7,"Cancellation of the FSP. FSRA may cancel the FSP on the application of the FinTech Participant, in accordance with section 32 of the FSMR, or on the initiative of the Regulator, in accordance with section 33 of the FSMR, if it appears to the Regulator that:
(a)	the FinTech Participant is failing, or is likely to fail, to satisfy the Threshold Conditions made under section 7(2) of the FSMR and set out in paragraph 5.2(a) of this Guidance;
(b)	it is desirable to exercise this power to further one or more of the Regulators objectives, including, for example, if:
i.	the FinTech Participant is failing, or is likely to fail, to satisfy the authorisation requirements set out in section 5.2(b)  (f) of this Guidance; or
ii.	the FinTech Participant is failing, or is likely to fail, to satisfy the limitations or conditions set out in section 7.1 of this Guidance; or
(c)	the FinTech Participant has committed a contravention of the FSMR or any Rules made under the FSMR.







",section 32 of the FSMR,External
GPM_VER03.120623; GPM; Guidance & Policies Manual (GPM); Guidance & Policies Manual,8d58765f-560a-41a4-be8b-87099c369673,27,2.1.6,"The need for a Financial Service Permission or Recognition Order. Schedule 1 to FSMR contains a complete list of Regulated Activities. When determining whether an applicant will require a Financial Services Permission to engage in a specific Regulated Activity, the applicant should first, determine that such Regulated Activity will be carried on in or from the ADGM by way of business as described in paragraph 2.1.4.  If they are then the applicant will need to consider whether any of the applicable exclusions apply, either: (i) specified following the description of the relevant Regulated Activity; or (ii) amongst the general exclusions contained in Chapter 18 of Schedule 1 of FSMR.",Schedule 1 to FSMR,External
GPM_VER03.120623; GPM; Guidance & Policies Manual (GPM); Guidance & Policies Manual,1ad61409-a8d2-40b0-82f6-0ab30250c45a,27,2.6.1,GEN 5.2.3 outlines the requirements to be met by an applicant intending to carry on a Regulated Activity where the client is a Retail Client.,GEN 5.2.3,External
GPM_VER03.120623; GPM; Guidance & Policies Manual (GPM); Guidance & Policies Manual,f6881fae-bd99-4d45-8a9a-0cbfbd73ceb3,27,2.9.5,"Some other matters that a firm should be mindful of in relation to the withdrawal of its Financial Services Permission include:
(a)	where a firms FSP is withdrawn, the approved status of its Approved Persons will also be withdrawn on the same date. However, this does not remove the obligation on a firm to provide a statement where an Approved Person has been dismissed or requested to resign (under GEN 8.7.3); and
(b)	where a Fund Manager or the Trustee makes a request for withdrawal (under GEN 8.4.1), the Fund Manager or the Trustee will need to satisfy us that it has made appropriate arrangements in accordance with the requirements under the FUNDS Rules with respect to the continuing management of the Fund for which it is the Fund Manager or the Trustee, as the case may be.",GEN 8.7.3,External
GPM_VER03.120623; GPM; Guidance & Policies Manual (GPM); Guidance & Policies Manual,9f4ba591-cf28-4b21-8577-813e8f071050,27,3.2.3,Group supervision. This information may be taken into account as part of our fit and proper test as set out in Chapter 2 and the supervision of the firm.  Further Rules and Guidance with regard to obtaining information from a Representative Offices lead regulator are set out in GEN 9.15.3.,GEN 9.15.3,External
GPM_VER03.120623; GPM; Guidance & Policies Manual (GPM); Guidance & Policies Manual,f5c0b126-6b54-4fe9-9522-52952b6adad1,27,3.2.15,"Review of risk management systems. Under GEN 3.3.4, a firm must ensure that its risk management systems provide the firm with the means to identify, assess, mitigate, monitor and control its risks. In addition to undertaking our own assessment of the firm, we may review the firm's internal risk self-assessment and determine the extent to which each of the firm's risks impact our objectives, the likelihood of the risk occurring, and the controls and mitigation programmes the firm has in place.
",GEN 3.3.4,External
GPM_VER03.120623; GPM; Guidance & Policies Manual (GPM); Guidance & Policies Manual,db85bb67-abef-4b0f-89a0-81180a6703f0,27,3.2.20,"External Auditor reports, statements and meetings. An auditor of a firm is required to provide reports to us addressing the matters outlined in section 191 of FSMR. As part of an audit, we would expect an auditor to review any relevant correspondence between us and the firm (e.g., on matters of regulatory concern) and ensure that appropriate follow-up actions have been taken by the firm. We may also require the firm to commission the auditor to conduct a special purpose audit to certify and ensure that any risk mitigation plan has been appropriately implemented. Further, we may from time to time, request tripartite meetings between the firm's senior management, the auditor, and ourselves.
",section 191 of FSMR,External
GPM_VER03.120623; GPM; Guidance & Policies Manual (GPM); Guidance & Policies Manual,4068f5d7-33d4-473c-b314-4ee227d051bd,27,3.2.22,"Controllers - Our approval. Under GEN 8.8.5(1), a person who proposes either to acquire or increase the level of control in a Domestic Firm must provide written notice to us in such form as we shall set. We may approve of, object to or impose conditions relating to the proposed acquisition or the proposed increase in the level of control of the firm. If the information in the written application lodged with us is incomplete or unclear, we may in writing request further clarification or information. We may do so at any time during the processing of such an application. The period of 90 days within which we will make a decision will not commence until such clarification or additional information is provided to our satisfaction. We may, in our absolute discretion, agree to a shorter period for processing an application where an applicant requests for such a period, provided all the information required is available to us.",GEN 8.8.5(1),External
GPM_VER03.120623; GPM; Guidance & Policies Manual (GPM); Guidance & Policies Manual,cd250838-4f1d-410d-acd7-056e3364ab2b,27,3.2.24,"Controllers - Our approval. We may consider whether a person has become an unacceptable Controller as a result of any notification given by a firm, including under GEN 8.8.11(2) or as a result of our supervisory work. The considerations which we will take into account in assessing whether a person is an acceptable Controller are those set out in paragraph 3.2.21.",GEN 8.8.11(2),External
GPM_VER03.120623; GPM; Guidance & Policies Manual (GPM); Guidance & Policies Manual,0b517aad-c1cc-43fd-a083-7138510d9078,27,3.5.1,"When carrying out our regulatory functions, we must maintain confidentiality of information, unless disclosure is permitted by section 199 of FSMR.  We have issued a separate policy statement on Confidentiality and it is available on our website under the guidance and policy statements section:  https://www.adgm.com/legal-framework/guidance-and-policy-statements?tab=2.",section 199 of FSMR,External
GPM_VER03.120623; GPM; Guidance & Policies Manual (GPM); Guidance & Policies Manual,80551e2c-3255-4e5d-a299-9a7e3074be88,27,4.6.1,"Under section 9(5) of FSMR, we may:
(a)	revoke a Direction; or
(b)	on the application of, or with the consent of, the person to whom it applies, vary a Direction.",section 9(5) of FSMR,External
